,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2015,,39,,,,1,0,,12.0,6-0,1,0,,,Andrew Wingard,,,2,,,,,andrew-wingard-1,,,S,,,,,,,,,,,,0.0,,2015,83,7.0,Wyoming,122,,,209,,,,0,0.0,FR
2016,,56,,,,2,0,,14.0,6-0,2,0,,,Andrew Wingard,,,2,,,,,andrew-wingard-1,,,S,,,,,,,,,,,,2.0,,2016,75,7.5,Wyoming,131,,,209,,,,33,16.5,SO
2017,,44,,,,2,1,,13.0,6-0,5,0,,,Andrew Wingard,,,3,,,,,andrew-wingard-1,,,S,,,,,,,,,,,,1.0,,2017,70,8.0,Wyoming,114,,,209,,,,54,10.8,JR
2018,,41,,,,0,0,,12.0,6-0,2,0,,,Andrew Wingard,,,1,,,,,andrew-wingard-1,,,S,,,,,,,,,,,,1.0,,2018,46,2.5,Wyoming,87,,,209,,,,0,0.0,SR
Career,,180,,,,5,1,,,6-0,10,0,,,Andrew Wingard,,,8,,,,,andrew-wingard-1,,,S,,,,,,,,,,,,4.0,,Career,274,25.0,Wyoming,454,,,209,,,,87,8.7,
