,adjusted_net_yards_per_attempt_index,adjusted_net_yards_per_pass_attempt,adjusted_yards_per_attempt,adjusted_yards_per_attempt_index,all_purpose_yards,approximate_value,assists_on_tackles,attempted_passes,birth_date,blocked_punts,catch_percentage,completed_passes,completion_percentage_index,espn_qbr,extra_point_percentage,extra_points_attempted,extra_points_made,field_goal_percentage,field_goals_attempted,field_goals_made,fifty_plus_yard_field_goal_attempts,fifty_plus_yard_field_goals_made,fourth_quarter_comebacks,fourty_to_fourty_nine_yard_field_goal_attempts,fourty_to_fourty_nine_yard_field_goals_made,fumbles,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,game_winning_drives,games,games_started,height,interception_percentage,interception_percentage_index,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdown,kickoff_return_yards,kickoff_returns,less_than_nineteen_yards_field_goal_attempts,less_than_nineteen_yards_field_goals_made,longest_field_goal_made,longest_interception_return,longest_kickoff_return,longest_pass,longest_punt,longest_punt_return,longest_reception,longest_rush,name,net_yards_per_attempt_index,net_yards_per_pass_attempt,passer_rating_index,passes_defended,passing_completion,passing_touchdown_percentage,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,position,punt_return_touchdown,punt_return_yards,punt_returns,punts,qb_record,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_game,receiving_yards_per_reception,receptions,receptions_per_game,rush_attempts,rush_attempts_per_game,rush_touchdowns,rush_yards,rush_yards_per_attempt,rush_yards_per_game,rushing_and_receiving_touchdowns,sack_percentage,sack_percentage_index,sacks,safeties,season,tackles,team_abbreviation,thirty_to_thirty_nine_yard_field_goal_attempts,thirty_to_thirty_nine_yard_field_goals_made,times_pass_target,times_sacked,total_punt_yards,touchdown_percentage_index,touches,twenty_to_twenty_nine_yard_field_goal_attempts,twenty_to_twenty_nine_yard_field_goals_made,weight,yards_from_scrimmage,yards_lost_to_sacks,yards_per_attempt_index,yards_per_completed_pass,yards_per_game_played,yards_per_kickoff_return,yards_per_punt,yards_per_punt_return,yards_per_touch,yards_recovered_from_fumble,yards_returned_from_interception
2012,,,,,74.0,0,0.0,,1989-05-18,,0.0,,,,,,,,,,,,,,,0,,,,,3,0,6-0,,,,,,0.0,74.0,4.0,,,,,26.0,,,,0,,Josh Bellamy,,,,,,,,,,BellJo02,,,,,,,,0,0,0.0,,0,0.0,,,,,,,0,,,0.0,,2012,2.0,KAN,,,0.0,,,,0,,,208,0,,,,,18.5,,,,,
2013,,,,,,0,1.0,,1989-05-18,,0.0,,,,,,,,,,,,,,,0,,,,,5,0,6-0,,,,,,,,,,,,,,,,,0,,Josh Bellamy,,,,,,,,,,BellJo02,,,,,,,,0,0,0.0,,0,0.0,,,,,,,0,,,0.0,,2013,1.0,WAS,,,,,,,0,,,208,0,,,,,,,,,,
2014,,,,,,0,,,1989-05-18,,0.0,,,,,,,,,,,,,,,0,,,,,4,0,6-0,,,,,,,,,,,,,,,,,0,,Josh Bellamy,,,,,,,,,,BellJo02,,,,,,,,0,0,0.0,,0,0.0,,,,,,,0,,,,,2014,,CHI,,,1.0,,,,0,,,208,0,,,,,,,,,,
2015,,,,,236.0,2,2.0,,1989-05-18,,55.9,,,,,,,,,,,,,,,0,0.0,1.0,0.0,,16,3,6-0,,,,,,0.0,12.0,0.0,,,,,12.0,,,,48,,Josh Bellamy,,,,,,,,,,BellJo02,wr,,,,,,,2,224,14.0,11.8,19,1.2,,,,,,,2,,,0.0,,2015,6.0,CHI,,,34.0,,,,19,,,208,224,,,,,,,,11.8,0.0,
2016,,,,,334.0,2,1.0,,1989-05-18,,50.0,,,,,,,,,,,,,,,0,1.0,0.0,0.0,,16,2,6-0,,,,,,0.0,15.0,1.0,,,,,15.0,,,,31,22.0,Josh Bellamy,,,,,,,,,,BellJo02,wr,,,,,,,1,282,17.6,14.8,19,1.2,4.0,0.3,0.0,37.0,9.3,2.3,1,,,0.0,,2016,4.0,CHI,,,38.0,,,,23,,,208,319,,,,,15.0,,,13.9,0.0,
2017,,,,,,3,0.0,,1989-05-18,,52.2,,,,,,,,,,,,,,,0,,,,,15,7,6-0,,,,,,,,,,,,,,,,,46,6.0,Josh Bellamy,,,,,,,,,,BellJo02,wr,,,,,,,1,376,25.1,15.7,24,1.6,1.0,0.1,0.0,6.0,6.0,0.4,1,,,0.0,,2017,2.0,CHI,,,46.0,,,,25,,,208,382,,,,,,,,15.3,,
2018,,,,,,1,0.0,,1989-05-18,,56.0,,,,,,,,,,,,,,,0,,,,,16,2,6-0,,,,,,,,,,,,,,,,,20,,Josh Bellamy,,,,,,,,,,BellJo02,wr,,,,,,,1,117,7.3,8.4,14,0.9,,,,,,,1,,,0.0,,2018,3.0,CHI,,,25.0,,,,14,,,208,117,,,,,,,,8.4,,
2019,,,,,,0,2.0,,1989-05-18,,66.7,,,,,,,,,,,,,,,0,,,,,7,0,6-0,,,,,,,,,,,,,,,,,15,,Josh Bellamy,,,,,,,,,,BellJo02,,,,,,,,0,20,2.9,10.0,2,0.3,,,,,,,0,,,0.0,,2019,1.0,NYJ,,,3.0,,,,2,,,208,20,,,,,,,,10.0,,
Career,,,,,1163.0,8,6.0,,1989-05-18,,53.1,,,,,,,,,,,,,,,0,1.0,1.0,0.0,,82,14,6-0,,,,,,0.0,101.0,5.0,,,,,26.0,,,,48,22.0,Josh Bellamy,,,,,,,,,,BellJo02,,,,,,,,5,1019,12.4,13.1,78,1.0,5.0,0.1,0.0,43.0,8.6,0.5,5,,,0.0,,Career,19.0,,,,147.0,,,,83,,,208,1062,,,,,20.2,,,12.8,0.0,
