,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2013,6.3,2,177,0,0,0,0,,11.0,6-3,0,0,15,0,Cooper Rush,,312,0,56.7,15,2349,7.5,cooper-rush-1,38,6,QB,0,126.2,0,0,,0,38,1,-84,-2.2,1,0.0,,2013,0,0.0,Central Michigan,2,1,,230,-84,-2.2,,0,,FR
2014,8.1,1,243,0,0,0,0,,13.0,6-3,0,0,13,0,Cooper Rush,,382,0,63.6,27,3149,8.2,cooper-rush-1,46,0,QB,0,149.4,0,0,,0,46,0,-51,-1.1,0,0.0,,2014,2,1.0,Central Michigan,3,0,,230,-51,-1.1,,0,,SO
2015,7.9,0,324,0,0,0,0,,13.0,6-3,0,0,11,0,Cooper Rush,,489,0,66.3,25,3853,7.9,cooper-rush-1,63,18,QB,0,144.8,0,0,,0,63,3,38,0.6,3,0.0,,2015,2,0.0,Central Michigan,2,3,,230,38,0.6,,0,,JR
2016,7.1,0,278,0,0,0,0,,13.0,6-3,0,0,16,0,Cooper Rush,,465,0,59.8,23,3540,7.6,cooper-rush-1,69,6,QB,0,133.2,0,1,1.0,1,68,1,-21,-0.3,1,0.0,,2016,0,0.0,Central Michigan,0,1,,230,-20,-0.3,,0,,SR
Career,7.4,3,1022,0,0,0,0,,,6-3,0,0,55,0,Cooper Rush,,1648,0,62.0,90,12891,7.8,cooper-rush-1,216,30,QB,0,139.1,0,1,1.0,1,215,5,-118,-0.5,5,0.0,,Career,4,1.0,Central Michigan,7,5,,230,-117,-0.5,,0,,
