,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2015,,0,,0,0,0,0,,9.0,5-10,0,0,,0,Ty Johnson,,,0,,,,,ty-johnson-1,37,18,RB,0,,0,30,15.0,2,35,3,250,7.1,3,0.0,,2015,0,0.0,Maryland,0,3,,208,280,7.6,,0,,FR
2016,,0,,0,0,0,0,,13.0,5-10,0,0,,0,Ty Johnson,,,0,,,,,ty-johnson-1,126,42,RB,0,,1,206,12.9,16,110,6,1004,9.1,7,0.0,,2016,1,1.0,Maryland,1,7,,208,1210,9.6,,0,,SO
2017,,0,,0,0,0,0,,12.0,5-10,0,0,,1,Ty Johnson,,,0,,,,,ty-johnson-1,142,42,RB,0,,1,60,12.0,5,137,5,875,6.4,6,0.0,,2017,0,0.0,Maryland,0,7,,208,935,6.6,,0,,JR
2018,,3,,0,0,0,0,,9.0,5-10,0,0,,1,Ty Johnson,,,0,,,,,ty-johnson-1,72,24,RB,0,,0,22,3.7,6,66,3,506,7.7,3,0.0,,2018,2,0.0,Maryland,5,4,,208,528,7.3,,0,,SR
Career,,3,,0,0,0,0,,,5-10,0,0,,2,Ty Johnson,,,0,,,,,ty-johnson-1,377,126,RB,0,,2,318,11.0,29,348,17,2635,7.6,19,0.0,,Career,3,1.0,Maryland,6,21,,208,2953,7.8,,0,,
