,adjusted_net_yards_per_attempt_index,adjusted_net_yards_per_pass_attempt,adjusted_yards_per_attempt,adjusted_yards_per_attempt_index,all_purpose_yards,approximate_value,assists_on_tackles,attempted_passes,birth_date,blocked_punts,catch_percentage,completed_passes,completion_percentage_index,espn_qbr,extra_point_percentage,extra_points_attempted,extra_points_made,field_goal_percentage,field_goals_attempted,field_goals_made,fifty_plus_yard_field_goal_attempts,fifty_plus_yard_field_goals_made,fourth_quarter_comebacks,fourty_to_fourty_nine_yard_field_goal_attempts,fourty_to_fourty_nine_yard_field_goals_made,fumbles,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,game_winning_drives,games,games_started,height,interception_percentage,interception_percentage_index,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdown,kickoff_return_yards,kickoff_returns,less_than_nineteen_yards_field_goal_attempts,less_than_nineteen_yards_field_goals_made,longest_field_goal_made,longest_interception_return,longest_kickoff_return,longest_pass,longest_punt,longest_punt_return,longest_reception,longest_rush,name,net_yards_per_attempt_index,net_yards_per_pass_attempt,passer_rating_index,passes_defended,passing_completion,passing_touchdown_percentage,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,position,punt_return_touchdown,punt_return_yards,punt_returns,punts,qb_record,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_game,receiving_yards_per_reception,receptions,receptions_per_game,rush_attempts,rush_attempts_per_game,rush_touchdowns,rush_yards,rush_yards_per_attempt,rush_yards_per_game,rushing_and_receiving_touchdowns,sack_percentage,sack_percentage_index,sacks,safeties,season,tackles,team_abbreviation,thirty_to_thirty_nine_yard_field_goal_attempts,thirty_to_thirty_nine_yard_field_goals_made,times_pass_target,times_sacked,total_punt_yards,touchdown_percentage_index,touches,twenty_to_twenty_nine_yard_field_goal_attempts,twenty_to_twenty_nine_yard_field_goals_made,weight,yards_from_scrimmage,yards_lost_to_sacks,yards_per_attempt_index,yards_per_completed_pass,yards_per_game_played,yards_per_kickoff_return,yards_per_punt,yards_per_punt_return,yards_per_touch,yards_recovered_from_fumble,yards_returned_from_interception
2017,,6.05,6.8,,,1,,35,1995-09-17,,,22,,61.8,,,,,,,,,0,,,0,0,1,0,1,1,1,6-3,2.9,,,,1,,,,,,,,,51,,,,5,Patrick Mahomes,,7.27,,,62.9,0.0,0,284,8.1,MahoPa00,qb,,,,,1-0-0,76.4,,,,,,,7,7.0,0,10,1.4,10.0,0,,,0.0,,2017,,KAN,,,,2,,,7,,,230,10,15,,12.9,284.0,,,,1.4,0,
2018,136.0,8.89,9.6,134.0,,22,,580,1995-09-17,,,383,109.0,80.4,,,,,,,,,2,,,9,0,5,-4,2,16,16,6-3,2.1,105.0,,,12,,,,,,,,,89,,,,28,Patrick Mahomes,134.0,8.13,131.0,,66.0,8.6,50,5097,8.8,MahoPa00,QB,,,,,12-4-0,113.8,,,,,,,60,3.8,2,272,4.5,17.0,2,,117.0,0.0,,2018,,KAN,,,,26,,144.0,60,,,230,272,171,131.0,13.3,318.6,,,,4.5,-4,
2019,129.0,8.38,8.9,124.0,,17,,484,1995-09-17,,,319,106.0,78.0,,,,,,,,,1,,,3,0,1,0,1,14,14,6-3,1.0,121.0,,,5,,,,,,,,,83,,,,25,Patrick Mahomes,127.0,7.79,119.0,,65.9,5.4,26,4031,8.3,MahoPa00,QB,,,,,11-3-0,105.3,,,,,,,43,3.1,2,218,5.1,15.6,2,,125.0,0.0,,2019,,KAN,,,,17,,108.0,43,,,230,218,127,120.0,12.6,287.9,,,,5.1,0,
Career,,8.57,9.2,,,40,,1099,1995-09-17,,,724,,,,,,,,,,,3,,,12,0,7,-4,4,31,31,6-3,1.6,,,,18,,,,,,,,,89,,,,28,Patrick Mahomes,,7.95,,,65.9,6.9,76,9412,8.6,MahoPa00,,,,,,24-7-0,108.9,,,,,,,110,3.5,4,500,4.5,16.1,4,,,0.0,,Career,,,,,,45,,,110,,,230,500,313,,13.0,303.6,,,,4.5,-4,
