,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2015,,44,,0,0,1,0,,12.0,6-2,0,0,,0,Azeez Al-Shaair,,,2,,,,,azeez-al-shaair-1,,0,LB,0,,,,,,,,,,,1.5,,2015,50,7.0,Florida Atlantic,94,0,,228,,,,0,,FR
2016,,56,,0,0,0,0,,12.0,6-2,1,1,,0,Azeez Al-Shaair,,,0,,,,,azeez-al-shaair-1,,6,LB,0,,,,,,,,,,,2.0,,2016,56,11.0,Florida Atlantic,112,1,,228,,,,30,30.0,SO
2017,,75,,0,0,0,0,,13.0,6-2,0,0,,0,Azeez Al-Shaair,,,4,,,,,azeez-al-shaair-1,,0,LB,0,,,,,,,,,,,2.5,,2017,71,10.0,Florida Atlantic,146,0,,228,,,,0,,JR
2018,,19,,0,0,0,0,,6.0,6-2,0,0,,0,Azeez Al-Shaair,,,0,,,,,azeez-al-shaair-1,,0,LB,0,,,,,,,,,,,1.5,,2018,24,3.0,Florida Atlantic,43,0,,228,,,,0,,SR
Career,,194,,0,0,1,0,,,6-2,1,1,,0,Azeez Al-Shaair,,,6,,,,,azeez-al-shaair-1,,6,LB,0,,,,,,,,,,,7.5,,Career,201,31.0,Florida Atlantic,395,1,,228,,,,30,30.0,
