,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,name,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year
2015,,1,,0,0,0,0,,12.0,6-2,0,0,,0,Josh Adams,,,0,,,,,josh-adams-2,123,42,RB,0,,1,42,6.0,7,116,6,838,7.2,7,0.0,,2015,0,0.0,Notre Dame,1,7,,225,880,7.2,,0,,FR
2016,,0,,0,0,0,0,,12.0,6-2,0,0,,0,Josh Adams,,,0,,,,,josh-adams-2,179,36,RB,0,,1,193,9.2,21,158,5,933,5.9,6,0.0,,2016,1,0.0,Notre Dame,1,6,,225,1126,6.3,,0,,SO
2017,,0,,0,0,0,0,,13.0,6-2,0,0,,0,Josh Adams,,,0,,,,,josh-adams-2,219,54,RB,0,,0,101,7.8,13,206,9,1430,6.9,9,0.0,,2017,0,0.0,Notre Dame,0,9,,225,1531,7.0,,0,,JR
Career,,1,,0,0,0,0,,,6-2,0,0,,0,Josh Adams,,,0,,,,,josh-adams-2,521,132,RB,0,,2,336,8.2,41,480,20,3201,6.7,22,0.0,,Career,1,0.0,Notre Dame,2,22,,225,3537,6.8,,0,,
