,adjusted_net_yards_per_attempt_index,adjusted_net_yards_per_pass_attempt,adjusted_yards_per_attempt,adjusted_yards_per_attempt_index,all_purpose_yards,approximate_value,assists_on_tackles,attempted_passes,birth_date,blocked_punts,catch_percentage,completed_passes,completion_percentage_index,espn_qbr,extra_point_percentage,extra_points_attempted,extra_points_made,field_goal_percentage,field_goals_attempted,field_goals_made,fifty_plus_yard_field_goal_attempts,fifty_plus_yard_field_goals_made,fourth_quarter_comebacks,fourty_to_fourty_nine_yard_field_goal_attempts,fourty_to_fourty_nine_yard_field_goals_made,fumbles,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,game_winning_drives,games,games_started,height,interception_percentage,interception_percentage_index,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdown,kickoff_return_yards,kickoff_returns,less_than_nineteen_yards_field_goal_attempts,less_than_nineteen_yards_field_goals_made,longest_field_goal_made,longest_interception_return,longest_kickoff_return,longest_pass,longest_punt,longest_punt_return,longest_reception,longest_rush,name,net_yards_per_attempt_index,net_yards_per_pass_attempt,passer_rating_index,passes_defended,passing_completion,passing_touchdown_percentage,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,position,punt_return_touchdown,punt_return_yards,punt_returns,punts,qb_record,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_game,receiving_yards_per_reception,receptions,receptions_per_game,rush_attempts,rush_attempts_per_game,rush_touchdowns,rush_yards,rush_yards_per_attempt,rush_yards_per_game,rushing_and_receiving_touchdowns,sack_percentage,sack_percentage_index,sacks,safeties,season,tackles,team_abbreviation,thirty_to_thirty_nine_yard_field_goal_attempts,thirty_to_thirty_nine_yard_field_goals_made,times_pass_target,times_sacked,total_punt_yards,touchdown_percentage_index,touches,twenty_to_twenty_nine_yard_field_goal_attempts,twenty_to_twenty_nine_yard_field_goals_made,weight,yards_from_scrimmage,yards_lost_to_sacks,yards_per_attempt_index,yards_per_completed_pass,yards_per_game_played,yards_per_kickoff_return,yards_per_punt,yards_per_punt_return,yards_per_touch,yards_recovered_from_fumble,yards_returned_from_interception
2013,,,,,1171.0,10,0.0,,1992-04-27,,67.6,,,,,,,,,,,,,,,2,0.0,0.0,0.0,,15,14,6-2,,,,,,,,,,,,,,,,28.0,43,,Keenan Allen,,,,,,,,,,AlleKe00,WR,0.0,125.0,15.0,,,,8,1046,69.7,14.7,71,4.7,,,,,,,8,,,0.0,,2013,1.0,SDG,,,105,,,,71,,,211,1046,,,,,,,8.3,14.7,0.0,
2014,,,,,882.0,6,0.0,,1992-04-27,,63.6,,,,,,,,,,,,,,,2,0.0,0.0,0.0,,14,14,6-2,,,,,,,,,,,,,,,,29.0,35,,Keenan Allen,,,,,,,,,,AlleKe00,WR,0.0,99.0,11.0,,,,4,783,55.9,10.2,77,5.5,,,,,,,4,,,0.0,,2014,1.0,SDG,,,121,,,,77,,,211,783,,,,,,,9.0,10.2,0.0,
2015,,,,,730.0,5,,,1992-04-27,,75.3,,,,,,,,,,,,,,,1,0.0,0.0,0.0,,8,8,6-2,,,,,,,,,,,,,,,,5.0,38,,Keenan Allen,,,,,,,,,,AlleKe00,WR,0.0,5.0,3.0,,,,4,725,90.6,10.8,67,8.4,,,,,,,4,,,0.0,,2015,,SDG,,,89,,,,67,,,211,725,,,,,,,1.7,10.8,0.0,
2016,,,,,,1,,,1992-04-27,,85.7,,,,,,,,,,,,,,,0,,,,,1,1,6-2,,,,,,,,,,,,,,,,,15,,Keenan Allen,,,,,,,,,,AlleKe00,wr,,,,,,,0,63,63.0,10.5,6,6.0,,,,,,,0,,,,,2016,,SDG,,,7,,,,6,,,211,63,,,,,,,,10.5,,
2017,,,,,,12,,,1992-04-27,,64.2,,,,,,,,,,,,,,,1,0.0,1.0,27.0,,16,15,6-2,,,1.0,0.0,,,,,,,,32.0,,,,,51,6.0,Keenan Allen,,,,1.0,,,,,,AlleKe00,WR,,,,,,,6,1393,87.1,13.7,102,6.4,2.0,0.1,0.0,9.0,4.5,0.6,6,,,0.0,,2017,,LAC,,,159,,,,104,,,211,1402,,,,,,,,13.5,27.0,32.0
2018,,,,,1277.0,12,,,1992-04-27,,71.3,,,,,,,,,,,,,,,3,0.0,1.0,-19.0,,16,14,6-2,,,,,,0.0,25.0,1.0,,,,,25.0,,,0.0,54,28.0,Keenan Allen,,,,,,,,,,AlleKe00,WR,0.0,0.0,1.0,,,,6,1196,74.8,12.3,97,6.1,9.0,0.6,0.0,75.0,8.3,4.7,6,,,0.0,,2018,,LAC,,,136,,,,106,,,211,1271,,,,,25.0,,0.0,12.0,-19.0,
2019,,,,,,10,,,1992-04-27,,69.8,,,,,,,,,,,,,,,0,,,,,16,16,6-2,,,,,,,,,,,,,,,,,45,18.0,Keenan Allen,,,,,,,,,,AlleKe00,WR,,,,,,,6,1199,74.9,11.5,104,6.5,3.0,0.2,0.0,16.0,5.3,1.0,6,,,,,2019,,LAC,,,149,,,,107,,,211,1215,,,,,,,,11.4,,
Career,,,,,6799.0,56,0.0,,1992-04-27,,68.4,,,,,,,,,,,,,,,9,0.0,2.0,8.0,,86,82,6-2,,,1.0,0.0,,0.0,25.0,1.0,,,,32.0,25.0,,,29.0,54,28.0,Keenan Allen,,,,1.0,,,,,,AlleKe00,,0.0,229.0,30.0,,,,34,6405,74.5,12.2,524,6.1,14.0,0.2,0.0,100.0,7.1,1.2,34,,,0.0,,Career,2.0,,,,766,,,,538,,,211,6505,,,,,25.0,,7.6,12.1,8.0,32.0
